AC-GS-Umsetzer	m	KT_ĐIỆN AC-DC	Converter	bộ biến đôi AC - DC, bộ biến đôi xoay chiều - một chiêu
AC-GS-Umsetzung	f	KT_ĐIỆN AC-DC	con- version	sự biến đôi xoay chiêu
AC-GS-Umsetzung	f	KT_ĐIỆN AC-DC	-	một chiêu
AC-GS-Wandler	m	KT_ĐIỆN AC-DC	Converter	bô biến đổi AC
AC-GS-Wandler	m	KT_ĐIỆN AC-DC	-	
AC-GS-Wandler	m	DC		bô biến đối xoay chiêu
AC-GS-Wandler	m	DC	-	một chiêu
Achat	m	SỨ_TT	agate	mã não, agat
Achatsteingut	nt	SỨ_TT	agate wäre	hàng mã não, đồ mã não
Achromat	m	IN, FOTO, Q_HỌC	achromatic lens	thấu kính tiêu sắc, thấu kính acrom
teil siag ergehâuse	nt	CT_MÁY	jourra 1 box	bme
teil siag ergehâuse	nt	CT_MÁY	5	đõ liền khôi, hộp ô trục
Achslast	f	XD	axle load	tải trọng lên truc
Achslast	f	XD	(At axle weight	tải trọng lên trục
Achsmutter	f	ỎTÔ	axle nut	đai ốc trục
Adksparallelität	f	ÔTÔ	tracking	sự gióng :~ir.g trục, sự chỉnh độ song song của
Ac hsscheibe	f	XD	axle pulley	ròng rọc
Achsschenkelbolzen	m	CT_MÁY	cơ king- boh i/Ỹ), kingpin (Anh)	bulông chính, trục chinh
Achssitz	m	CT_MÁY	axle Seat	ô tựa trục
Achsstand	m	Đ_SẮT\ ÔTÔ	wheelbase	khoáng cách truc bánh xe
Achssturz Winkel	m	VTHK	angle of wing setting, toe-in angle	góc lắp cánh máy bay, Ị-JC chụm cánh (ở khung)
Achswelle	f ò	TÔ	axle shaft	truc bánh xe
Achswellenkegelrad	nt	ÔTÔ	differential side gear	bánh răng côn truc bánh xe
Achszapfen	m	ÔTÔ	journal	ngòng trục
Achszapfen	m	ÔTÔ	spindle	trục chính (bánh xe)
achtbỉndỉg	adj	HOÁ	octavalent (có)	hoá tri tám
Acht-Bit	pref	M_TÍNH, Đ_TỬ	eight-bits (thuôc)	tám bit
Acht-Bit-Byte	nt	M_TÍNH	eight-bit byte	byte tám bit
Acht-Bit-Umsetzer	m	Đ_TỬ	eight-bit Con verter	bộ biến đổi tám bit
Achteck	nt	HÌNH, L_KIM	octagon	hình tám cạnh, hình bát giác
Achteck-Antenne	f	VT&RĐ	octagon anten- na	anten hình tám canh
achteckig	adj	HÌNH	octagonal (thuộc)	hình tám cạnh, hình bát giác
achteckige Mutter	f	CT_MÁY	octagonal nut	đai ốc tám cạnh
achteckige Reibahle	f	CT_MÁY	octagonal reamer	mũi doa tám cạnh
Achter-	prefĐ	_TỬ	eight- (thuộc)	tám
Achter-	prefĐ	TOÁN	octa- (thuôc)	tám, bát
Achter-	prefĐ	VT_THUỶ	aft, Stern (thuộc)	đuôi, phía đuôi
Achteralphabet	nt	Đ_TỬ	eight-level Code	mã tám mức
achteraus	adv	VT_THUỶ	astern	vê phía lái, về phía đuôi (tàu)
achteraus	adv	VT_THUỶ	abaft	vê phía sau, ở phía sau (tàu)
achteraus laufen	vi	VT_TH LJỶ	go astern	chạy lùi
Achterdeck	nt	VT_THUỶ	afterdeck	boong phía đuôi, boong sau
Achtergruppe	f	HOÁ	octet	bộ tám, bát tử, octet
achterlastig	adj	VT_THUỶ	trimmed by the stern	bị chúi đuôi
achter lästig	adv	VT_THUỶ	down by the	
Acmetrapezgewinde	nt	CNSX	acme Standard screw thread	ren vít Acme tiêu chuấn
Acmetrapezgewinde	nt	IT_MAY	trapezoidal thread	ren hình thang
AC-Motor	m	ĐIỆN, KT_ĐIỆN, CNSX, V_LÝ AC	motor	động cơ dòng xoay chiều
AC-Netz	nt	ĐIỆN AC	network	mạng AC, mạch
AC-Netz	nt	AC		
AC-Netz	nt	KT_ĐIỆN AC	network	
AC-Netz	nt	AC	power tne	mạng AC, đường dây điện lực xoay chiêu
AC-Netzausfall	m	KT_ĐIỆN AC	power fail- ure	sự cô mất điện, sự cô' mang điện xoay chiêu
ACO	vjtat (Anpassungssteuerung mít Optimierung)	PTN ACO		(adaptive control optimization) sư tối ưu hoá điêu khiến thích ứng
Aconit-	pref	HOÁ	aconitic (thuôc)	aconitic
Aconit-	pref	HOÁ	Aconitase	f
Aconit-	pref	HOÁ	aconitase	aconitaza
Aconit-	pref	HOÁ	Aconitat	nt
Aconit-	pref	HOÁ	aconitate	aconitat
Aconit-	pref	HOÁ	Aconitin	nt
Aconit-	pref	CNT_PHAM	aconitine	aconitin
Aconit-	pref	CNT_PHAM	AC-Quelle	f
Aconit-	pref	KT_ĐIỆN AC	current source	nguồn dòng AC
ACR	v_tắt (Anflugradar)	DHV.TRỤ ACR		lapproach control radar) rađa điêu khiên tiếp cận hạ cánh
AC-Relais	nt	ĐIỆN AC	relay	rơle AC
AC-Relais	nt	KT_ĐIỆN AC	armature relay, AC relay	rơle phần ứng AC, rơle AC
Acryl-	pref	S_PHỦ	acrylic (thuôc)	acrylic
Acryl-	pref	S_PHỦ	Acrylat	nt
Acryl-	pref	C_DẺO	acrylate	acrylat
Acryl-	pref	C_DẺO	Acrylfarbe	fx
Acryl-	pref	I)	acrylic paint	sơn acrylic
Acryl-	pref	I)	Acrylfaserstoff	m
Acryl-	pref	KT_DỆT	acrylic	xơ acrylic
Acrylgewebe	nt	KT_DỆT	acrylic	hàng dệt acrylic
Acrylglas	nt	B_BÌ	acrylic plastic	chất dẻo
Acrylharz	nt	CNSX, C_DẺO	cơ, B_BÌ acrylic resin	nhựa acrylic
Acrylkautschuk	m	B_BÌ	acrylic rubber	cao su acrylic
Acrylkunststoff	m	CNSX	acrylic plastic	chất dẻo acrylic
Acryllack	m	C_DẺO	acrylic paint	sơn acrylic
Acrylnitril -Butatien-Styrol	nt	ĐIỆN	acry- lonitrile butadiene styrene	styren acryloni- trin butađien
Acrylnitril -Butatien-Styrol	nt	C_DẺO	acrylonitrile butadi- ene styrene	styren acrylonitrin butađien
Acrylnitrilkautschuk	m	C_DẺO	acryloni- trile rubber	cao su acrylonitrin
Acrylstoff	m	KT_DỆT	acrylic	vải acrylic
AC-Schaltkreis	m	KT_ĐIỆN AC	Circuit	mạch AC
AC-Schaltung	f	KT_ĐIỆN AC	Switching	sự chuyên mạch AC
AC-Servomotor	m	KTJĐIỆN AC	Servomotor	động cơ trơ động AC
AC-Spannung	f	ĐIỆN AC	voltage	điện áp xoay chiêu, điên áp AC
AC-Stellmotor	m	KT_ĐIỆN AC	Servomotor	môtơ secvô AC, động cơ trợ động AC
Actin	nt	CNT_PHAM	actin	actin
Actinidenelement	nt	V_LÝ	actinide	actinit
Actinidenelement	nt	VLB_XẠ	actinide element, actinoid	nguyên tô họ actini, actinit
Actomyosin	nt	CNT_PHẨM	actomyosin	acto- myosin
Addierschaltkreis	m	TOÁN	adder	bộ cộng, mạch cộng
Addierschaltung	f	ĐIỆN	adding network	mạch cộng
Addierschaltung	f	Đ_TỬ	adder	bộ cộng, mạch cộng kỹ thuật vi mạch điện tử)
Addierzähler	m	Đ_TỬ	adding counter	bộ đếm tông
Addition	f	TOÁN	addition	phép cộng
Additionspolymer	nt	C_DẺO	addition poly- mer	polyme cộng (các monome)
Additionspolymerisat	nt	C_I)ẺO	addition polymer	polyme công (các monome)
Additionspolymerisation	f	C_ĐẺO	addi- tion polymerization	sự polyme hoá cộng
Additionsvorgang	m	Đ_TỬ	additive process	quá trình cộng
Additionszähler	m	T_BỊ	accumulating counter	bộ đêm tích luỹ, bộ đếm tông
Additiv	nt	PJLIỆU	additive	chất phụ gia
Additiv	nt	HOÁ	dope	chất phụ gia (dầu khoáng)
Additiv	nt	IN, C_DẺO, CT_MÁY	additive	chất thêm, phụ gia
additiv	adj	TOÁN	additive	công tính (số hạng)
additive Mischung	f	Đ_TỬ	additive mixing	sư trôn công tính (kỹ thuật cao tần)
additives Rauschen	nt	V_THỔNG	additive noise	tiêng ồn công tính
Additivsynthese	f	FOTO	additive Synthesis	sự tông hợp cộng tính
Adduktion	f	HOÁ, C_THÁI	adduction	sự cộng sản phẩm
Adenin	nt	HOÁ	adenine, amìnopurine	ađenin, aminopurin
Adenin	nt	CNT_PHÀM	adenine	ađenin
Adenosin	nt	HOÁ	adenosine	ađenosin
Ader zum Stöpselhals	f	V_THÔNG	R-wire, ring wire	dây vòng, dây
Ader zum Stöpselhals	f	R		
Ader zur Stöpselspitze	/■	V_THỎNG	tip	
Adhäsiometer	nt	C_DẺO	adherometer (độ)	dính kê
Adhäsionsfestigkeit	f	C_DẺO	adhesive	
Adhäsionskraft	f	B_BÌ	adherence	sự dính, sự bám
Adhäsionsmesser	m	C_DẺO	adherometer (độ)	dính kê
Adhäsionssystem	nt	V_TẢI	adhesion System	hệ bám mặt đất
Adhäsionsverbesserer	m	C_DẺO	adhesion Promoter	chất trợ xúc tác dính kết
ADI	v_tắt (duldbare tägliche Aufnahmemenge)	CNT_PHAM ADI		(acceptable daỉly intake) liều lượng hấp thu hàng ngày khả chấp
adiabatisch	adv	VLC_LỎNG, NH_ĐỘNG	adi- abatically	(mót cách) đoạn nhiêt
«dressieren	vt	M_TÍNH	address	định đia
«dressieren	vt	M_TÍNH	- -	gán địa chỉ
Adressiersystem	nt	M_TÍNH	addressing ỉTĩten	hệ thống địa chỉ, hệ thống lập địa chi
Adressierungsart	f	M_TÍNH	addressing	
Adreßiiste	f	M_TÍNH	mailing list	bản danh sách địa chi, danh sách gửi thư
Adreßposition	f	M_TÍNH	address Position	vị tri đĩa chỉ
Adreßraum	m	M_TÍNH	address space	vùng địa chỉ, không gian địa chỉ
Adsorbens	nt	HOÁ	adsorbent	chất hấp phụ
adsorbierbar	adj	HOÁ	adsorbable có	thê hấp phu
adsorbieren	vt	THAN	adsorb	hấp phụ
Adsorption	f	THAN, C_DẺO, CNT_PHAM	adsorption	sự hấp phu
Adsorptionskohle	f	HOÁ	active carbon r	han hoạt tính
Adsorptionsmittel	nt	CNTJ’HAM	adsor- bent	chát hấp phụ
Adsorptionswärme	f	KTH_NHÂN	adsorp- tion heat	nhiệt hấp phụ
Adsorptionswirkung	f	P_LIỆU	adsorption efficiency	hiệu suất hấp phụ
A/D-Umsetzer	m	M_TÍNH, ĐIỆN, Đ_TỬ, CNSX		
A/D-Umsetzer	m	T		
A/D-Umsetzer	m	BỊ, V_LÝ, V_THÔNG A/D	Converter	bộ biến dôi AID
ADV	v_ tat (automatische Datenverarbeitung)	M_TÍNH ADP		(automatic data Processing) sư xử lý dữ liệu tự động
Advektion	fw_	LÝ, VLC_LỎNG	advection	sự binh lưu
A/D-Wandler	m	M_TÍNH, ĐIỆN, Đ_TỬ, CNSX, PTN, V_LÝ, V_THÔNG A/D	Converter	bộ biên đổi AID
AE	v_tắt (astronomische Einheit)	PTN AU		(astronomical unit) đơn vi thiên văn, đvtv
AEC	v_tắt (Amerikanischer Atomenergieverband)	KTH_NHÂN AEC		(Atomic Energy Commission) Uỷ ban năng lương nguyên tử
aerob	adj	C_THÁ1, CNT_PHẨM	aerobic	ưa khí, háo khí
aerobe Bakterien	fpl	P_LIỆU	aerobic bac- teria	vi khuân ưa khí, vi khuân háo khí
aerober Abbau	m	P_LIỆU	aerobic degrada- tion	sư thoái biến ưa khí
aerober Metabolismus	m	C_THÁI	aerobic metabolism	sư chuyên hoá ưa khí
aerobe Schlammstabilisierung	f	P_LIỆU	aerobic sludge stabilization	sự ôn đinh bùn ưa khí
aerob stabilisierter Schlamm	m	P_LIỆU	aerobically digested sludge	bùn phản hủy
Aerosoltreibgas	nt	D_KHÍ	aerosol propel- iaeg	nhiên liệu phản lực dạng son khí
Aerosolventil	nt	B_BÌ	aerosol valve	van son ầhi
Aerosol Verschluß	m	B_BÌ	aerosol cap	nắp
Aerosol Verschluß	m	MM		khi
Aẽ-sculin	nt	HOÁ	aesculin	aesculin
afferenter Nerv	m	C_THÁI	afferent nerve	dár thần kinh tới, dây thần kinh hướng
-Affinität	f(A)	HOÁ	affmity (A)	ái lực
-Affintransformation	f	L_KIM	affine trans- ::rmation	phép biến đổi afin
AFGC	v_tắt (automatische Frequenz- und Verstärkungsregelung)	Đ_TỬ, TV, VT&RĐ AFGC		automatic frequency and gain Control) sự điêu chình hệ sô khuếch đại và tần sô tụ dộng
Aflatoxin	nt	CNT_PHAM	aflatoxin	aflatoxin độc tò)
AFR	v_tắt < automatische Frequenzregelung )	Đ_TỬ, T\’, VT&RĐ AFC		(automatic frequency
AFS	J_tắt (fester Flugfunkdienst)	VTHK AFS		zzn:nautical-fixed Service) dich vu cô đinh dẫn đường hàng không
-AFT	V_tắt (automatische Scharfabstimmung)	•TĨRĐ AFT		(automatic fine tuning) sư điều hường tinh tư động, sư điều chỉnh tinh tư đông (tinh chỉnh tự động)
AFTN	v_tắt (festes Flugfunknetz)	VTH K AFTN		(aeronautical-fixed telecommunication net- work) mạng viễn thông cô đinh dãn đường hàng không
AG	v_ tắt (amerikanisches Maß)	CT_MÁY AG		(American gage) đơn vị đo Mỹ, chuẩn cỡ Mỹ
Ag	( Silber )	HƠÁ	Ag (silver)	bạc
Agar	nt	CNT_PHẨM		aus
Agar	nt	CNT_PHẨM	agar	aga, thạch
Agar-Agar	nt	CNT_PHẨM	agar-agar	aga, thạch trắng (gelatin chiết từ tảo đổ)
AGE	v_tắt (Allylglycidether)	C_DẺ() AGE		(allyl glycidyl ether) ete alyl glyxiđyl
Agene	nt	CNT_PHẨM	agene	agen
Agens	nt	HOÁ	agent	chất, tác nhân
Agglomerat	nt	CNSX	agglomerate	sản phẩm thiêu kết, khôi kết tụ, đá kết tụ
Agglomeration	f	CN_HOÁ, CJ)Ẻ()	agglom- eration	sư kết tụ
agglomerieren	vi	CN_H()Á	agglomerate	kết tụ, tích tụ, thiêu kết
agglutinierend	adj	HOÁ	agglutinant	dính kết
Agglutinin	nt	CNT_PHẨM	agglutinin	ngưng hết tố, aglutinin (kháng thế đặc hiệu)
Aggradation	f	KTC_NƯÓC	aggradation	sư bổi đắp, sự bồi tụ
Aggragat	nt	CNSX	bank	phôi (làm giũa)
Aggregat	nt	XD	set	tổ hợp máy
Aggregat	nt	M_TÍNH	unit	thiết bi, bộ
Aggregat	nt	CNSX	aggregate, unit	tố máy, hệ thông thiết bị, thiết bị
Aggregat	nt	ÔTÔ	unit	bô phận, chỉ tiết máy
Aggregat	nt	THAN	aggregate	tô
Akkumulatorfahrzeug	nt	V_TẢI	accumu- vehicle	xe chạy bằng acquy
.Akkumulatorkasten	m	GIAY	accumulator box	bình acquy, hop acquy
.Akkumulatorleistungsanzeige	f	GIẤY	accumulator capacity indicator	bộ chỉ thi dung lượng acquy
Akkumulatorregister	nt	M_TÍNH	accumu- lator register	thanh ghi tông
.Akkumulatortriebwagen	m	V_TẢI	accu- mulator railcar	ôtô ray chay acquy
akkumulierte Energiedosis	f	KTH_NHẢN	accumulated dose, cumulative dose	liều lượng tích luỹ
akkumulierter Fehler	m	T_BỊ	accumulat- ed error	sai sô tích luỹ
A-Kohl	e f (Aktivkohle)	HOÁ, THAN, C_DẺO, CNT_PHAM, GIẤY, KTC_NƯỚC	activated car- bon, activated charcoal, active carbon	cacbon hoat tính, than hoạt tính
Akronym	nt	M_TÍNH	acronym	cum từ viết tắt
Aktentaschencomputer	m	M_TÍNH	laptop Computer, portable	máy tính xách tay
aktinisch	adj	FOTO	actinic (thuộc)	actini, quang hoá
aktinische Strahlen	m pl	FOTO	actinic	
Aktionseintrag	m	M_TÍNH	action entry	muc tác động
Aktionsfenster	nt	M_TÍNH	drop-down menu, pull-down menu	lênh đơn rơi, trình đơn rơi
Aktionspotential	nt	C_THÁI	action potential	thê tác đông
Aktionsradius	m	ỔTỎ	cruising range	tầm chạy đường trường (xe chạy điện)
Aktionsradius	m	V_TÁI	useful working ränge	tầm vận hành hữu dụng
aktiv	adj	M_TÍNH, KT_Đ1ỆN, CNSX	active	chủ đông, kích hoạt, đang hoạt đông
Aktivabfallverdampfer	m	KTH_NHÂN	radioactive Waste evaporator	thiết bị làm bay hơi chất thải phóng xa
Aktivator	m	KT_ĐIỆN	activator	ion kích hoạt
Aktivator	m	THAN	activating agent, activator	chất kích hoạt, tác nhân kích hoạt
Aktivator	m	C_DÉO	activator	chất hoạt hoá
aktive Emanation	f	KTH_NHÂN	active emanation	xạ khí, khí phóng xa
aktive Feldzeit	f	TV	active field period	chu kỳ mành chủ động
rith ê-s Wasser	nt	KT(’_XƯỚ('	active water	
rith ê-s Wasser	nt	«JB3C		hoạt hoá
aktiviert	adj	KT_ĐIỆN	on active	dang hoạt động
aktivierte Holzkohle	f	CNT_PHẨM	activat-	
aktivierter Komplex	m	L_KIM	activated csmplex	phức chất hoạt tính
aktiviertes Molekül	nt	VLB_XẠ	activated moiecule	phán tử hoạt tính
Aktivierung	f	KTH_NHÂN, THAN, TTN_TẠO		tư cac nơron)
Aktivierung	f	L_K1M, GIẤY, VLB_XẠ		
-Aktivierungsanalyse	fw_	LÝ	activation analysis	sư phân tích kích hoat
-Aktivierungsanalyse	fw_	VLB_XẠ	activation analysis, radioactivation analysis	su phán tích kích hoat, sự phản tích kích hoạt phóng xa
.Aktivierungsbereich	m	L_KIM	activation area	vùng hoạt hoá
.Aktivierungsenergie	f	KTH_NHÂN	activa-	
tion	sự kích hoạt	L_KỈM, VLB_XẠ	activation energy	năng lượng kích hoạt
tion	sự kích hoạt	L_KỈM, VLB_XẠ	Aktivierungsentropie	f
tion	sự kích hoạt	L_KIM	activation entropy	entropy kích hoạt
Aktivierungslog	nt	D_KHÍ	activation log	carota kích hoạt, log kích hoạt (đo lỗ
Aktivierungsmittel	nt	GIẤY	activator	chất hoạt hoá
Aktivitätsbeiwert	m	DHV_TRỤ	activity fac- tor	hệ sô hoạt đông (vô tuyến vũ trụ)
Aktivitätskoeffizient	m	V_LÝ	activity coef-	
Aktivitätsüberspannung	f	I)HV_TRỰ	activity overvoltage	sự quá thê hoat đỏng
Aktivkohle	f (A-Kohle)	HOÁ, THAN, OJ)ẺO, CNT_PHẨM, GIẤY, KTC.NƯỚG	activated car- bon, activated charcoal, active carbon	than hoạt tính
Aktivkohle-Absorption	f	ÔNMT	active	
Aktivkohlebehandlung	/ 	PJ;IỆU	activat- ed carbon treatment	sư xử lý bằng than hoạt tính
Aktivkohlebett	nt	KTHJMHÄN	activated charcoal bed	tầng than hoạt tính
Aktivkohlefilter	nt	KTH_NHÂN	activated carbon filter	bộ lọc dùng than hoạt tính
Aktivruß	m	C_DẺO	activated carbon black	muôi than hoat tính
Aktor	m	M_TÍNH	actuator	cần động
Aktor	m	TTN_TẠO	actor cơ	cấu thưc hiện
tính		ÀM	acoustic mass (AM)	âm quán 
tính		V_LÝ	acoustic inertance	âm quán, quán tính ám thanh
akustische Mobilität	f	ÂM	acoustic mobili- tv	độ hoạt đông ảm thanh
akustische Perspektive	f	KT_GH I	acoustic perspective	phôi cảnh âm thanh
akustischer Alarm	m	V_THÔNG	audible alarm	sự báo động bằng âm thanh
akustische Reaktanz	f ÂM	KT_ĐIỆN	acoustic reactance	âm kháng, điện kháng âm thanh
akustische Resistanz	f	ÂM	acoustic resist- ance	điện trở âm thanh, ăm trở
akustischer Leitwert	m (AL)	ÂM	acoustic conductance (GA)	điện dẫn âm thanh
akustischer Oszillator	m	VLB_XẠ	audio oscillator	bộ dao động ám thanh
akustischer Resonator	m	Đ_TỬ	acoustic resonator	bộ cộng hưởng âm thanh
akustischer Speicher	m	M_TÍNH	acoustic memory, acoustic Store	bộ nhớ âm thanh
akustischer Speicher	m	Đ_TỬ	acoustic delay line	đường trễ âm thanh
akustischer Tonabnehmer	m	KT_GHI	acoustic pick-up	đầu đoc âm thanh
akustischer Träger	m	Đ_TỬ	acoustic Carrier	sóng mang âm thanh, tín hiêu mang ám, vật mang ảm
akustische Rückkopplung	f	KT_GH1	acoustic feedback	sự hồi tiếp ám thanh, sư phản hồi âm thanh
akustischer Widerstand	m	ÂM	acoustic resistance	âm trở, điện trở âm thanh
akustischer Wirkungsgrad	m	KT_GHI	acoustic efficiency	hiệu suất âm thanh
akustischer Zweig	m	V_LÝ	acoustic branch	nhánh ám hoc (trong vật lý chất rắn)
akustisches Filter	nt	ÂM, KT_GHI	acoustic filter	bộ lọc âm thanh
akustisches Filter	nt	Đ_TỬ	acoustic íĩlter, acoustic-wave íĩlter, CT_MÁY acoustic filter	bộ lọc sóng ám, bộ lọc ám thanh
akustisches Radiometer	nt	ÂM	acoustic radiometer	máy do phóng xạ cảnh báo bằng ăm thanh, bức xạ kê âm thanh
akustisches Signal	nt	Đ_SẮT	Sound Signal	tín hiêu âm thanh
akustisches Signal	nt	Đ_TỬ, CT_MÁY	acoustic signal	tín hiệu âm thanh
akustisches Signal	nt	V_THÔNG	sound signal	tín hiệu ám thanh (điện thoại)
akustisches System	nt	ÂM	acoustic System	hệ thông âm thanh
akustische Suszeptanz	f	ÀM	acoustic	
akustische Suszeptanz	f	SUS-	ceptance	điện nạp ăm thanh
akustisches Zentrum	nt	ÂM	effective acoustic center (Mỹ), effective acoustic centre (Anh)	tăm phát âm hiệu dụng
akustische Trägheitsmasse	f À	M	iner- tance	âm quán, quán tính âm thanh
